Time (ms),Resistance CH1 (microOhm),Resistance CH2 (microOhm),Resistance CH3 (microOhm),Resistance CH4 (microOhm),Resistance CH5 (microOhm),Resistance CH6 (microOhm),Contact Travel T1 (mm),Contact Travel T2 (mm),Contact Travel T3 (mm),Current CH1 (A),Current CH2 (A),Coil Current C1 (A)
1.6003200640128026,50.0,50.0,50.0,50.0,50.0,50.0,0.3200640128025605,0.3200640128025605,0.3200640128025605,10.0,10.0,5.0
1.7003400680136027,50.0,50.0,50.0,50.0,50.0,50.0,0.34006801360272054,0.34006801360272054,0.34006801360272054,10.0,10.0,5.0
1.8003600720144028,50.0,50.0,50.0,50.0,50.0,50.0,0.3600720144028806,0.3600720144028806,0.3600720144028806,10.0,10.0,5.0
1.900380076015203,50.0,50.0,50.0,50.0,50.0,50.0,0.38007601520304063,0.38007601520304063,0.38007601520304063,10.0,10.0,5.0
2.000400080016003,50.0,50.0,50.0,50.0,50.0,50.0,0.40008001600320064,0.40008001600320064,0.40008001600320064,10.0,10.0,5.0
2.1004200840168035,50.0,50.0,50.0,50.0,50.0,50.0,0.4200840168033607,0.4200840168033607,0.4200840168033607,10.0,10.0,5.0
2.2004400880176034,50.0,50.0,50.0,50.0,50.0,50.0,0.44008801760352073,0.44008801760352073,0.44008801760352073,10.0,10.0,5.0
2.3004600920184037,50.0,50.0,50.0,50.0,50.0,50.0,0.46009201840368075,0.46009201840368075,0.46009201840368075,10.0,10.0,5.0
2.400480096019204,50.0,50.0,50.0,50.0,50.0,50.0,0.4800960192038408,0.4800960192038408,0.4800960192038408,10.0,10.0,5.0
2.500500100020004,50.0,50.0,50.0,50.0,50.0,50.0,0.5001000200040008,0.5001000200040008,0.5001000200040008,10.0,10.0,5.0
2.6005201040208044,50.0,50.0,50.0,50.0,50.0,50.0,0.5201040208041608,0.5201040208041608,0.5201040208041608,10.0,10.0,5.0
2.7005401080216043,50.0,50.0,50.0,50.0,50.0,50.0,0.5401080216043209,0.5401080216043209,0.5401080216043209,10.0,10.0,5.0
2.8005601120224046,50.0,50.0,50.0,50.0,50.0,50.0,0.5601120224044809,0.5601120224044809,0.5601120224044809,10.0,10.0,5.0
2.9005801160232045,50.0,50.0,50.0,50.0,50.0,50.0,0.580116023204641,0.580116023204641,0.580116023204641,10.0,10.0,5.0
3.000600120024005,50.0,50.0,50.0,50.0,50.0,50.0,0.600120024004801,0.600120024004801,0.600120024004801,10.0,10.0,5.0
3.100620124024805,50.0,50.0,50.0,50.0,50.0,50.0,0.620124024804961,0.620124024804961,0.620124024804961,10.0,10.0,5.0
3.200640128025605,50.0,50.0,50.0,50.0,50.0,50.0,0.640128025605121,0.640128025605121,0.640128025605121,10.0,10.0,5.0
3.3006601320264055,50.0,50.0,50.0,50.0,50.0,50.0,0.6601320264052811,0.6601320264052811,0.6601320264052811,10.0,10.0,5.0
3.4006801360272054,50.0,50.0,50.0,50.0,50.0,50.0,0.6801360272054411,0.6801360272054411,0.6801360272054411,10.0,10.0,5.0
3.500700140028006,50.0,50.0,50.0,50.0,50.0,50.0,0.7001400280056012,0.7001400280056012,0.7001400280056012,10.0,10.0,5.0
3.6007201440288057,50.0,50.0,50.0,50.0,50.0,50.0,0.7201440288057612,0.7201440288057612,0.7201440288057612,10.0,10.0,5.0
3.700740148029606,50.0,50.0,50.0,50.0,50.0,50.0,0.7401480296059212,0.7401480296059212,0.7401480296059212,10.0,10.0,5.0
3.800760152030406,50.0,50.0,50.0,50.0,50.0,50.0,0.7601520304060813,0.7601520304060813,0.7601520304060813,10.0,10.0,5.0
3.9007801560312063,50.0,50.0,50.0,50.0,50.0,50.0,0.7801560312062413,0.7801560312062413,0.7801560312062413,10.0,10.0,5.0
4.000800160032006,50.0,50.0,50.0,50.0,50.0,50.0,0.8001600320064013,0.8001600320064013,0.8001600320064013,10.0,10.0,5.0
4.100820164032807,50.0,50.0,50.0,50.0,50.0,50.0,0.8201640328065614,0.8201640328065614,0.8201640328065614,10.0,10.0,5.0
4.200840168033607,50.0,50.0,50.0,50.0,50.0,50.0,0.8401680336067214,0.8401680336067214,0.8401680336067214,10.0,10.0,5.0
4.300860172034407,50.0,50.0,50.0,50.0,50.0,50.0,0.8601720344068814,0.8601720344068814,0.8601720344068814,10.0,10.0,5.0
4.400880176035207,50.0,50.0,50.0,50.0,50.0,50.0,0.8801760352070415,0.8801760352070415,0.8801760352070415,10.0,10.0,5.0
4.500900180036007,50.0,50.0,50.0,50.0,50.0,50.0,0.9001800360072015,0.9001800360072015,0.9001800360072015,10.0,10.0,5.0
4.6009201840368075,50.0,50.0,50.0,50.0,50.0,50.0,0.9201840368073615,0.9201840368073615,0.9201840368073615,10.0,10.0,5.0
4.700940188037608,50.0,50.0,50.0,50.0,50.0,50.0,0.9401880376075216,0.9401880376075216,0.9401880376075216,10.0,10.0,5.0
4.800960192038408,50.0,50.0,50.0,50.0,50.0,50.0,0.9601920384076816,0.9601920384076816,0.9601920384076816,10.0,10.0,5.0
4.900980196039208,50.0,50.0,50.0,50.0,50.0,50.0,0.9801960392078416,0.9801960392078416,0.9801960392078416,10.0,10.0,5.0
5.001000200040008,50.0,50.0,50.0,50.0,50.0,50.0,1.0002000400080016,1.0002000400080016,1.0002000400080016,10.0,10.0,5.0
5.101020204040808,50.0,50.0,50.0,50.0,50.0,50.0,1.0202040408081616,1.0202040408081616,1.0202040408081616,10.0,10.0,5.0
5.201040208041609,50.0,50.0,50.0,50.0,50.0,50.0,1.0402080416083217,1.0402080416083217,1.0402080416083217,10.0,10.0,5.0
5.301060212042408,50.0,50.0,50.0,50.0,50.0,50.0,1.0602120424084818,1.0602120424084818,1.0602120424084818,10.0,10.0,5.0
5.4010802160432085,50.0,50.0,50.0,50.0,50.0,50.0,1.0802160432086418,1.0802160432086418,1.0802160432086418,10.0,10.0,5.0
5.501100220044009,50.0,50.0,50.0,50.0,50.0,50.0,1.100220044008802,1.100220044008802,1.100220044008802,10.0,10.0,5.0
5.601120224044809,50.0,50.0,50.0,50.0,50.0,50.0,1.1202240448089618,1.1202240448089618,1.1202240448089618,10.0,10.0,5.0
5.70114022804561,50.0,50.0,50.0,50.0,50.0,50.0,1.1402280456091218,1.1402280456091218,1.1402280456091218,10.0,10.0,5.0
5.801160232046409,50.0,50.0,50.0,50.0,50.0,50.0,1.160232046409282,1.160232046409282,1.160232046409282,10.0,10.0,5.0
5.901180236047209,50.0,50.0,50.0,50.0,50.0,50.0,1.180236047209442,1.180236047209442,1.180236047209442,10.0,10.0,5.0
6.00120024004801,50.0,50.0,50.0,50.0,50.0,50.0,1.200240048009602,1.200240048009602,1.200240048009602,10.0,10.0,5.0
6.10122024404881,50.0,50.0,50.0,50.0,50.0,50.0,1.2202440488097621,1.2202440488097621,1.2202440488097621,10.0,10.0,5.0
6.20124024804961,50.0,50.0,50.0,50.0,50.0,50.0,1.240248049609922,1.240248049609922,1.240248049609922,10.0,10.0,5.0
6.30126025205041,50.0,50.0,50.0,50.0,50.0,50.0,1.260252050410082,1.260252050410082,1.260252050410082,10.0,10.0,5.0
6.40128025605121,50.0,50.0,50.0,50.0,50.0,50.0,1.280256051210242,1.280256051210242,1.280256051210242,10.0,10.0,5.0
6.501300260052011,50.0,50.0,50.0,50.0,50.0,50.0,1.3002600520104022,1.3002600520104022,1.3002600520104022,10.0,10.0,5.0
6.601320264052811,50.0,50.0,50.0,50.0,50.0,50.0,1.3202640528105622,1.3202640528105622,1.3202640528105622,10.0,10.0,5.0
6.7013402680536105,50.0,50.0,50.0,50.0,50.0,50.0,1.340268053610722,1.340268053610722,1.340268053610722,10.0,10.0,5.0
6.801360272054411,50.0,50.0,50.0,50.0,50.0,50.0,1.3602720544108822,1.3602720544108822,1.3602720544108822,10.0,10.0,5.0
6.901380276055211,50.0,50.0,50.0,50.0,50.0,50.0,1.3802760552110422,1.3802760552110422,1.3802760552110422,10.0,10.0,5.0
7.001400280056012,50.0,50.0,50.0,50.0,50.0,50.0,1.4002800560112023,1.4002800560112023,1.4002800560112023,10.0,10.0,5.0
7.101420284056811,50.0,50.0,50.0,50.0,50.0,50.0,1.4202840568113624,1.4202840568113624,1.4202840568113624,10.0,10.0,5.0
7.201440288057611,50.0,50.0,50.0,50.0,50.0,50.0,1.4402880576115225,1.4402880576115225,1.4402880576115225,10.0,10.0,5.0
7.301460292058412,50.0,50.0,50.0,50.0,50.0,50.0,1.4602920584116823,1.4602920584116823,1.4602920584116823,10.0,10.0,5.0
7.401480296059212,50.0,50.0,50.0,50.0,50.0,50.0,1.4802960592118424,1.4802960592118424,1.4802960592118424,10.0,10.0,5.0
7.5015003000600124,50.0,50.0,50.0,50.0,50.0,50.0,1.5003000600120024,1.5003000600120024,1.5003000600120024,10.0,10.0,5.0
7.601520304060812,50.0,50.0,50.0,50.0,50.0,50.0,1.5203040608121625,1.5203040608121625,1.5203040608121625,10.0,10.0,5.0
7.701540308061612,50.0,50.0,50.0,50.0,50.0,50.0,1.5403080616123226,1.5403080616123226,1.5403080616123226,10.0,10.0,5.0
7.801560312062413,50.0,50.0,50.0,50.0,50.0,50.0,1.5603120624124827,1.5603120624124827,1.5603120624124827,10.0,10.0,5.0
7.901580316063213,50.0,50.0,50.0,50.0,50.0,50.0,1.5803160632126425,1.5803160632126425,1.5803160632126425,10.0,10.0,5.0
8.001600320064012,50.0,50.0,50.0,50.0,50.0,50.0,1.6003200640128026,1.6003200640128026,1.6003200640128026,10.0,10.0,5.0
8.101620324064813,50.0,50.0,50.0,50.0,50.0,50.0,1.6203240648129626,1.6203240648129626,1.6203240648129626,10.0,10.0,5.0
8.201640328065613,50.0,50.0,50.0,50.0,50.0,50.0,1.6403280656131227,1.6403280656131227,1.6403280656131227,10.0,10.0,5.0
8.301660332066414,50.0,50.0,50.0,50.0,50.0,50.0,1.6603320664132828,1.6603320664132828,1.6603320664132828,10.0,10.0,5.0
8.401680336067214,50.0,50.0,50.0,50.0,50.0,50.0,1.6803360672134429,1.6803360672134429,1.6803360672134429,10.0,10.0,5.0
8.501700340068014,50.0,50.0,50.0,50.0,50.0,50.0,1.7003400680136027,1.7003400680136027,1.7003400680136027,10.0,10.0,5.0
8.601720344068815,50.0,50.0,50.0,50.0,50.0,50.0,1.7203440688137628,1.7203440688137628,1.7203440688137628,10.0,10.0,5.0
8.701740348069613,50.0,50.0,50.0,50.0,50.0,50.0,1.7403480696139229,1.7403480696139229,1.7403480696139229,10.0,10.0,5.0
8.801760352070414,50.0,50.0,50.0,50.0,50.0,50.0,1.760352070414083,1.760352070414083,1.760352070414083,10.0,10.0,5.0
8.901780356071214,50.0,50.0,50.0,50.0,50.0,50.0,1.780356071214243,1.780356071214243,1.780356071214243,10.0,10.0,5.0
9.001800360072014,50.0,50.0,50.0,50.0,50.0,50.0,1.800360072014403,1.800360072014403,1.800360072014403,10.0,10.0,5.0
9.101820364072815,50.0,50.0,50.0,50.0,50.0,50.0,1.820364072814563,1.820364072814563,1.820364072814563,10.0,10.0,5.0
9.201840368073615,50.0,50.0,50.0,50.0,50.0,50.0,1.840368073614723,1.840368073614723,1.840368073614723,10.0,10.0,5.0
9.301860372074415,50.0,50.0,50.0,50.0,50.0,50.0,1.860372074414883,1.860372074414883,1.860372074414883,10.0,10.0,5.0
9.401880376075216,50.0,50.0,50.0,50.0,50.0,50.0,1.8803760752150431,1.8803760752150431,1.8803760752150431,10.0,10.0,5.0
9.501900380076016,50.0,50.0,50.0,50.0,50.0,50.0,1.9003800760152032,1.9003800760152032,1.9003800760152032,10.0,10.0,5.0
9.601920384076816,50.0,50.0,50.0,50.0,50.0,50.0,1.9203840768153633,1.9203840768153633,1.9203840768153633,10.0,10.0,5.0
9.701940388077615,50.0,50.0,50.0,50.0,50.0,50.0,1.9403880776155231,1.9403880776155231,1.9403880776155231,10.0,10.0,5.0
9.801960392078415,50.0,50.0,50.0,50.0,50.0,50.0,1.9603920784156832,1.9603920784156832,1.9603920784156832,10.0,10.0,5.0
9.901980396079216,50.0,50.0,50.0,50.0,50.0,50.0,1.9803960792158433,1.9803960792158433,1.9803960792158433,10.0,10.0,5.0
10.002000400080016,50.0,50.0,50.0,50.0,50.0,50.0,2.000400080016003,2.000400080016003,2.000400080016003,10.0,10.0,5.0
10.102020404080816,50.0,50.0,50.0,50.0,50.0,50.0,2.020404080816163,2.020404080816163,2.020404080816163,10.0,10.0,5.0
10.202040408081617,50.0,50.0,50.0,50.0,50.0,50.0,2.0404080816163233,2.0404080816163233,2.0404080816163233,10.0,10.0,5.0
10.302060412082417,50.0,50.0,50.0,50.0,50.0,50.0,2.0604120824164833,2.0604120824164833,2.0604120824164833,10.0,10.0,5.0
10.402080416083217,50.0,50.0,50.0,50.0,50.0,50.0,2.0804160832166434,2.0804160832166434,2.0804160832166434,10.0,10.0,5.0
10.502100420084018,50.0,50.0,50.0,50.0,50.0,50.0,2.1004200840168035,2.1004200840168035,2.1004200840168035,10.0,10.0,5.0
10.602120424084816,50.0,50.0,50.0,50.0,50.0,50.0,2.1204240848169635,2.1204240848169635,2.1204240848169635,10.0,10.0,5.0
10.702140428085617,50.0,50.0,50.0,50.0,50.0,50.0,2.1404280856171236,2.1404280856171236,2.1404280856171236,10.0,10.0,5.0
10.802160432086417,50.0,50.0,50.0,50.0,50.0,50.0,2.1604320864172837,2.1604320864172837,2.1604320864172837,10.0,10.0,5.0
10.902180436087217,50.0,50.0,50.0,50.0,50.0,50.0,2.1804360872174438,2.1804360872174438,2.1804360872174438,10.0,10.0,5.0
11.002200440088018,50.0,50.0,50.0,50.0,50.0,50.0,2.200440088017604,2.200440088017604,2.200440088017604,10.0,10.0,5.0
11.102220444088818,50.0,50.0,50.0,50.0,50.0,50.0,2.2204440888177635,2.2204440888177635,2.2204440888177635,10.0,10.0,5.0
11.202240448089618,50.0,50.0,50.0,50.0,50.0,50.0,2.2404480896179235,2.2404480896179235,2.2404480896179235,10.0,10.0,5.0
11.302260452090419,50.0,50.0,50.0,50.0,50.0,50.0,2.2604520904180836,2.2604520904180836,2.2604520904180836,10.0,10.0,5.0
11.40228045609122,50.0,50.0,50.0,50.0,50.0,50.0,2.2804560912182437,2.2804560912182437,2.2804560912182437,10.0,10.0,5.0
11.502300460092018,50.0,50.0,50.0,50.0,50.0,50.0,2.3004600920184037,2.3004600920184037,2.3004600920184037,10.0,10.0,5.0
11.602320464092818,50.0,50.0,50.0,50.0,50.0,50.0,2.320464092818564,2.320464092818564,2.320464092818564,10.0,10.0,5.0
11.702340468093618,50.0,50.0,50.0,50.0,50.0,50.0,2.340468093618724,2.340468093618724,2.340468093618724,10.0,10.0,5.0
11.802360472094419,50.0,50.0,50.0,50.0,50.0,50.0,2.360472094418884,2.360472094418884,2.360472094418884,10.0,10.0,5.0
11.90238047609522,50.0,50.0,50.0,50.0,50.0,50.0,2.380476095219044,2.380476095219044,2.380476095219044,10.0,10.0,5.0
12.00240048009602,50.0,50.0,50.0,50.0,50.0,50.0,2.400480096019204,2.400480096019204,2.400480096019204,10.0,10.0,5.0
12.10242048409682,50.0,50.0,50.0,50.0,50.0,50.0,2.420484096819364,2.420484096819364,2.420484096819364,10.0,10.0,5.0
12.20244048809762,50.0,50.0,50.0,50.0,50.0,50.0,2.4404880976195242,2.4404880976195242,2.4404880976195242,10.0,10.0,5.0
12.30246049209842,50.0,50.0,50.0,50.0,50.0,50.0,2.460492098419684,2.460492098419684,2.460492098419684,10.0,10.0,5.0
12.40248049609922,50.0,50.0,50.0,50.0,50.0,50.0,2.480496099219844,2.480496099219844,2.480496099219844,10.0,10.0,5.0
12.50250050010002,50.0,50.0,50.0,50.0,50.0,50.0,2.500500100020004,2.500500100020004,2.500500100020004,10.0,10.0,5.0
12.60252050410082,50.0,50.0,50.0,50.0,50.0,50.0,2.520504100820164,2.520504100820164,2.520504100820164,10.0,10.0,5.0
12.70254050810162,50.0,50.0,50.0,50.0,50.0,50.0,2.540508101620324,2.540508101620324,2.540508101620324,10.0,10.0,5.0
12.80256051210242,50.0,50.0,50.0,50.0,50.0,50.0,2.560512102420484,2.560512102420484,2.560512102420484,10.0,10.0,5.0
12.902580516103221,50.0,50.0,50.0,50.0,50.0,50.0,2.5805161032206443,2.5805161032206443,2.5805161032206443,10.0,10.0,5.0
13.002600520104021,50.0,50.0,50.0,50.0,50.0,50.0,2.6005201040208044,2.6005201040208044,2.6005201040208044,10.0,10.0,5.0
13.102620524104822,50.0,50.0,50.0,50.0,50.0,50.0,2.6205241048209644,2.6205241048209644,2.6205241048209644,10.0,10.0,5.0
13.202640528105622,50.0,50.0,50.0,50.0,50.0,50.0,2.6405281056211245,2.6405281056211245,2.6405281056211245,10.0,10.0,5.0
13.30266053210642,50.0,50.0,50.0,50.0,50.0,50.0,2.6605321064212846,2.6605321064212846,2.6605321064212846,10.0,10.0,5.0
13.402680536107221,50.0,50.0,50.0,50.0,50.0,50.0,2.680536107221444,2.680536107221444,2.680536107221444,10.0,10.0,5.0
13.502700540108021,50.0,50.0,50.0,50.0,50.0,50.0,2.7005401080216043,2.7005401080216043,2.7005401080216043,10.0,10.0,5.0
13.602720544108822,50.0,50.0,50.0,50.0,50.0,50.0,2.7205441088217643,2.7205441088217643,2.7205441088217643,10.0,10.0,5.0
13.702740548109622,50.0,50.0,50.0,50.0,50.0,50.0,2.7405481096219244,2.7405481096219244,2.7405481096219244,10.0,10.0,5.0
13.802760552110422,50.0,50.0,50.0,50.0,50.0,50.0,2.7605521104220845,2.7605521104220845,2.7605521104220845,10.0,10.0,5.0
13.902780556111223,50.0,50.0,50.0,50.0,50.0,50.0,2.7805561112222446,2.7805561112222446,2.7805561112222446,10.0,10.0,5.0
14.002800560112023,50.0,50.0,50.0,50.0,50.0,50.0,2.8005601120224046,2.8005601120224046,2.8005601120224046,10.0,10.0,5.0
14.102820564112823,50.0,50.0,50.0,50.0,50.0,50.0,2.8205641128225647,2.8205641128225647,2.8205641128225647,10.0,10.0,5.0
14.202840568113622,50.0,50.0,50.0,50.0,50.0,50.0,2.8405681136227248,2.8405681136227248,2.8405681136227248,10.0,10.0,5.0
14.302860572114422,50.0,50.0,50.0,50.0,50.0,50.0,2.860572114422885,2.860572114422885,2.860572114422885,10.0,10.0,5.0
14.402880576115223,50.0,50.0,50.0,50.0,50.0,50.0,2.880576115223045,2.880576115223045,2.880576115223045,10.0,10.0,5.0
14.502900580116023,50.0,50.0,50.0,50.0,50.0,50.0,2.900580116023205,2.900580116023205,2.900580116023205,10.0,10.0,5.0
14.602920584116823,50.0,50.0,50.0,50.0,50.0,50.0,2.9205841168233646,2.9205841168233646,2.9205841168233646,10.0,10.0,5.0
14.702940588117624,50.0,50.0,50.0,50.0,50.0,50.0,2.9405881176235247,2.9405881176235247,2.9405881176235247,10.0,10.0,5.0
14.802960592118424,50.0,50.0,50.0,50.0,50.0,50.0,2.9605921184236847,2.9605921184236847,2.9605921184236847,10.0,10.0,5.0
14.902980596119225,50.0,50.0,50.0,50.0,50.0,50.0,2.980596119223845,2.980596119223845,2.980596119223845,10.0,10.0,5.0
15.003000600120025,50.0,50.0,50.0,50.0,50.0,50.0,3.000600120024005,3.000600120024005,3.000600120024005,10.0,10.0,5.0
15.103020604120823,50.0,50.0,50.0,50.0,50.0,50.0,3.020604120824165,3.020604120824165,3.020604120824165,10.0,10.0,5.0
15.203040608121624,50.0,50.0,50.0,50.0,50.0,50.0,3.040608121624325,3.040608121624325,3.040608121624325,10.0,10.0,5.0
15.303060612122424,50.0,50.0,50.0,50.0,50.0,50.0,3.060612122424485,3.060612122424485,3.060612122424485,10.0,10.0,5.0
15.403080616123225,50.0,50.0,50.0,50.0,50.0,50.0,3.080616123224645,3.080616123224645,3.080616123224645,10.0,10.0,5.0
15.503100620124025,50.0,50.0,50.0,50.0,50.0,50.0,3.1006201240248052,3.1006201240248052,3.1006201240248052,10.0,10.0,5.0
15.603120624124825,50.0,50.0,50.0,50.0,50.0,50.0,3.1206241248249653,3.1206241248249653,3.1206241248249653,10.0,10.0,5.0
15.703140628125626,50.0,50.0,50.0,50.0,50.0,50.0,3.1406281256251254,3.1406281256251254,3.1406281256251254,10.0,10.0,5.0
15.803160632126426,50.0,50.0,50.0,50.0,50.0,50.0,3.160632126425285,3.160632126425285,3.160632126425285,10.0,10.0,5.0
15.903180636127226,50.0,50.0,50.0,50.0,50.0,50.0,3.180636127225445,3.180636127225445,3.180636127225445,10.0,10.0,5.0
16.003200640128025,50.0,50.0,50.0,50.0,50.0,50.0,3.200640128025605,3.200640128025605,3.200640128025605,10.0,10.0,5.0
16.103220644128825,50.0,50.0,50.0,50.0,50.0,50.0,3.2206441288257652,3.2206441288257652,3.2206441288257652,10.0,10.0,5.0
16.203240648129626,50.0,50.0,50.0,50.0,50.0,50.0,3.2406481296259253,3.2406481296259253,3.2406481296259253,10.0,10.0,5.0
16.303260652130426,50.0,50.0,50.0,50.0,50.0,50.0,3.2606521304260854,3.2606521304260854,3.2606521304260854,10.0,10.0,5.0
16.403280656131226,50.0,50.0,50.0,50.0,50.0,50.0,3.2806561312262454,3.2806561312262454,3.2806561312262454,10.0,10.0,5.0
16.503300660132027,50.0,50.0,50.0,50.0,50.0,50.0,3.3006601320264055,3.3006601320264055,3.3006601320264055,10.0,10.0,5.0
16.603320664132827,50.0,50.0,50.0,50.0,50.0,50.0,3.3206641328265656,3.3206641328265656,3.3206641328265656,10.0,10.0,5.0
16.703340668133627,50.0,50.0,50.0,50.0,50.0,50.0,3.3406681336267257,3.3406681336267257,3.3406681336267257,10.0,10.0,5.0
16.803360672134428,50.0,50.0,50.0,50.0,50.0,50.0,3.3606721344268857,3.3606721344268857,3.3606721344268857,10.0,10.0,5.0
16.903380676135228,50.0,50.0,50.0,50.0,50.0,50.0,3.3806761352270454,3.3806761352270454,3.3806761352270454,10.0,10.0,5.0
17.00340068013603,50.0,50.0,50.0,50.0,50.0,50.0,3.4006801360272054,3.4006801360272054,3.4006801360272054,10.0,10.0,5.0
17.10342068413683,50.0,50.0,50.0,50.0,50.0,50.0,3.4206841368273655,3.4206841368273655,3.4206841368273655,10.0,10.0,5.0
17.20344068813763,50.0,50.0,50.0,50.0,50.0,50.0,3.4406881376275256,3.4406881376275256,3.4406881376275256,10.0,10.0,5.0
17.30346069213843,50.0,50.0,50.0,50.0,50.0,50.0,3.4606921384276856,3.4606921384276856,3.4606921384276856,10.0,10.0,5.0
17.403480696139226,50.0,50.0,50.0,50.0,50.0,50.0,3.4806961392278457,3.4806961392278457,3.4806961392278457,10.0,10.0,5.0
17.503500700140027,50.0,50.0,50.0,50.0,50.0,50.0,3.500700140028006,3.500700140028006,3.500700140028006,10.0,10.0,5.0
17.603520704140827,50.0,50.0,50.0,50.0,50.0,50.0,3.520704140828166,3.520704140828166,3.520704140828166,10.0,10.0,5.0
17.703540708141627,50.0,50.0,50.0,50.0,50.0,50.0,3.540708141628326,3.540708141628326,3.540708141628326,10.0,10.0,5.0
17.803560712142428,50.0,50.0,50.0,50.0,50.0,50.0,3.560712142428486,3.560712142428486,3.560712142428486,10.0,10.0,5.0
17.903580716143228,50.0,50.0,50.0,50.0,50.0,50.0,3.580716143228646,3.580716143228646,3.580716143228646,10.0,10.0,5.0
18.00360072014403,50.0,50.0,50.0,50.0,50.0,50.0,3.600720144028806,3.600720144028806,3.600720144028806,10.0,10.0,5.0
18.10362072414483,50.0,50.0,50.0,50.0,50.0,50.0,3.6207241448289658,3.6207241448289658,3.6207241448289658,10.0,10.0,5.0
18.20364072814563,50.0,50.0,50.0,50.0,50.0,50.0,3.640728145629126,3.640728145629126,3.640728145629126,10.0,10.0,5.0
18.30366073214643,50.0,50.0,50.0,50.0,50.0,50.0,3.660732146429286,3.660732146429286,3.660732146429286,10.0,10.0,5.0
18.40368073614723,50.0,50.0,50.0,50.0,50.0,50.0,3.680736147229446,3.680736147229446,3.680736147229446,10.0,10.0,5.0
18.50370074014803,50.0,50.0,50.0,50.0,50.0,50.0,3.700740148029606,3.700740148029606,3.700740148029606,10.0,10.0,5.0
18.60372074414883,50.0,50.0,50.0,50.0,50.0,50.0,3.720744148829766,3.720744148829766,3.720744148829766,10.0,10.0,5.0
18.70374074814963,50.0,50.0,50.0,50.0,50.0,50.0,3.740748149629926,3.740748149629926,3.740748149629926,10.0,10.0,5.0
18.80376075215043,50.0,50.0,50.0,50.0,50.0,50.0,3.7607521504300863,3.7607521504300863,3.7607521504300863,10.0,10.0,5.0
18.90378075615123,50.0,50.0,50.0,50.0,50.0,50.0,3.7807561512302463,3.7807561512302463,3.7807561512302463,10.0,10.0,5.0
19.003800760152032,50.0,50.0,50.0,50.0,50.0,50.0,3.8007601520304064,3.8007601520304064,3.8007601520304064,10.0,10.0,5.0
19.103820764152832,50.0,50.0,50.0,50.0,50.0,50.0,3.8207641528305665,3.8207641528305665,3.8207641528305665,10.0,10.0,5.0
19.203840768153633,50.0,50.0,50.0,50.0,50.0,50.0,3.8407681536307265,3.8407681536307265,3.8407681536307265,10.0,10.0,5.0
19.30386077215443,50.0,50.0,50.0,50.0,50.0,50.0,3.860772154430886,3.860772154430886,3.860772154430886,10.0,10.0,5.0
19.40388077615523,50.0,50.0,50.0,50.0,50.0,50.0,3.8807761552310462,3.8807761552310462,3.8807761552310462,10.0,10.0,5.0
